ENSG_ID	logFC	Fold.Change	AveExpr	t	P.Value	adj.P.Val	B	external_gene_id	description
ENSG00000160469	0.11367194977948	1.08197858859404	2.20949573776735	1.55975033674516	0.159451653709782	0.407478059828859	-5.88304170340172	BRSK1	BR serine/threonine kinase 1 [Source:HGNC Symbol;Acc:18994]
ENSG00000127083	-0.130354764951815	-1.09456282590402	1.28600962738142	-1.55916096204373	0.159589573909622	0.407747637479094	-5.88382213159772	OMD	osteomodulin [Source:HGNC Symbol;Acc:8134]
ENSG00000091583	0.1123855385555	1.08101424824508	1.35894141118016	1.55911676968663	0.159599919789603	0.407747637479094	-5.88388064341723	APOH	apolipoprotein H (beta-2-glycoprotein I) [Source:HGNC Symbol;Acc:616]
ENSG00000204622	0.298414705772416	1.22979232288253	6.1138693343639	1.55874203088578	0.159687674516413	0.407917168294373	-5.88437677321698	HLA-J	
ENSG00000160551	-0.282795434955121	-1.21654984731911	6.15746829871283	-1.5584361597186	0.159759334698016	0.407953308867688	-5.88478168161102	TAOK1	TAO kinase 1 [Source:HGNC Symbol;Acc:29259]
ENSG00000197557	-0.2949770255802	-1.22686543969023	2.40639809995652	-1.55836939072697	0.15977498138189	0.407953308867688	-5.88487006416379	TTC30A	tetratricopeptide repeat domain 30A [Source:HGNC Symbol;Acc:25853]
ENSG00000152082	0.11995019159775	1.08669734413772	10.7021710321574	1.55831874590342	0.159786850449989	0.407953308867688	-5.88493710175944	FAM128B	mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:25886]
ENSG00000245884	0.21406551659106	1.15995232980737	2.36497858568674	1.55831631967451	0.159787419078631	0.407953308867688	-5.88494031328486	AC008759.1	
ENSG00000159111	0.14367479830481	1.10471543991034	9.53592539110368	1.55797888244657	0.159866521279079	0.408083305819369	-5.88538694379714	MRPL10	mitochondrial ribosomal protein L10 [Source:HGNC Symbol;Acc:14055]
ENSG00000182851	-0.287594827645205	-1.2206036652203	1.8956473619731	-1.55791650260368	0.159881148298619	0.408083305819369	-5.88546950408556	GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1 [Source:HGNC Symbol;Acc:24945]
ENSG00000155660	-0.12155260066357	-1.08790501522488	8.66345706263386	-1.55769526397669	0.159933034849371	0.408161094560698	-5.88576230179668	PDIA4	protein disulfide isomerase family A, member 4 [Source:HGNC Symbol;Acc:30167]
ENSG00000214078	0.128824961711794	1.09340278983281	8.36024129659769	1.55760288148643	0.15995470562675	0.408161759880654	-5.8858845588838	CPNE1	copine I [Source:HGNC Symbol;Acc:2314]
ENSG00000133997	-0.126697630587721	-1.09179169695806	8.47452836906704	-1.557434296814	0.15999425855255	0.4082080493905	-5.88610765081792	MED6	mediator complex subunit 6 [Source:HGNC Symbol;Acc:19970]
ENSG00000079308	-0.1333313791637	-1.09682349401639	2.55661875648504	-1.55699638490011	0.160097042007993	0.408415630782868	-5.88668709193236	TNS1	tensin 1 [Source:HGNC Symbol;Acc:11973]
ENSG00000233967	-0.22275179264958	-1.16695731627972	1.66210504549062	-1.55644678838926	0.160226124345927	0.408690237427181	-5.88741419516174	RP11-250B2.3	
ENSG00000225298	0.201167952574121	1.14962867524784	1.08864067062558	1.55614469588911	0.160297116403858	0.40881661901313	-5.88781380047718	NCRNA00113	non-protein coding RNA 113 [Source:HGNC Symbol;Acc:1264]
ENSG00000171671	-0.293287744256886	-1.22542971841196	2.97825019066437	-1.55583619298837	0.160369644472448	0.408946883657403	-5.88822184443779	C11orf76	
ENSG00000140455	0.122352250781329	1.08850818116602	9.27329575518899	1.55561828406045	0.160420892186568	0.40898071262169	-5.88851003855536	USP3	ubiquitin specific peptidase 3 [Source:HGNC Symbol;Acc:12626]
ENSG00000075213	0.12884648123023	1.09341909936206	1.56131063687636	1.55559734814713	0.160425816669377	0.40898071262169	-5.88853772613088	SEMA3A	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A [Source:HGNC Symbol;Acc:10723]
ENSG00000245937	0.221899705114905	1.16626828902873	4.229408384025	1.55534271140029	0.160485722580427	0.409078729144706	-5.88887446588648	CTC-228N24.3	
ENSG00000230699	-0.135062137292715	-1.09814010998069	2.57061583035867	-1.5551379856629	0.160533901182867	0.40914683050136	-5.88914518125387	RP11-54O7.1	
ENSG00000127616	-0.197888606273408	-1.14701845693396	7.79287807520943	-1.55461881247108	0.160656138506511	0.409348921912932	-5.88983161864409	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 [Source:HGNC Symbol;Acc:11100]
ENSG00000136936	0.202801956491814	1.15093148832051	6.45859260441683	1.55461881040778	0.160656138992476	0.409348921912932	-5.8898316213719	XPA	xeroderma pigmentosum, complementation group A [Source:HGNC Symbol;Acc:12814]
ENSG00000189042	-0.203278607913576	-1.15131180692522	4.55680515446905	-1.55419777914227	0.160755331390647	0.409546924713523	-5.89038821176928	ZNF567	zinc finger protein 567 [Source:HGNC Symbol;Acc:28696]
ENSG00000138434	0.126066015725126	1.09131381291967	8.3814618182911	1.55403236339171	0.16079431758372	0.409591511279534	-5.89060686515814	SSFA2	sperm specific antigen 2 [Source:HGNC Symbol;Acc:11319]
ENSG00000164941	-0.146351072157636	-1.1067666460966	8.60988534841178	-1.55360790008277	0.160894397062848	0.409740887995499	-5.89116788372144	INTS8	integrator complex subunit 8 [Source:HGNC Symbol;Acc:26048]
ENSG00000147459	0.118378109016705	1.08551383171229	5.20684255398793	1.55347510304256	0.160925719439989	0.409740887995499	-5.89134338711454	DOCK5	dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:23476]
ENSG00000084731	-0.212639019160719	-1.15880596748219	3.83749147915712	-1.5534563322607	0.160930147286815	0.409740887995499	-5.89136819379281	KIF3C	kinesin family member 3C [Source:HGNC Symbol;Acc:6321]
ENSG00000160213	-0.14627670084487	-1.10670959345241	2.93265217741256	-1.55341909973849	0.160938930408639	0.409740887995499	-5.89141739827794	CSTB	cystatin B (stefin B) [Source:HGNC Symbol;Acc:2482]
ENSG00000250119	-0.11949121351142	-1.08635167792103	1.21676619158043	-1.55310913566209	0.161012067618673	0.409849167544093	-5.89182700652343	NA	NA
ENSG00000187758	-0.115972949706765	-1.08370564735276	1.42358462028548	-1.55292981461117	0.161054392916512	0.409849167544093	-5.89206395476546	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide [Source:HGNC Symbol;Acc:249]
ENSG00000182896	0.199155815354295	1.14802639742418	2.5221711734972	1.55281872685716	0.16108061813082	0.409849167544093	-5.89221073499259	TMEM95	transmembrane protein 95 [Source:HGNC Symbol;Acc:27898]
ENSG00000198954	-0.118094399773584	-1.08530038395006	9.0124966576431	-1.55281523108809	0.161081443463003	0.409849167544093	-5.89221535386406	KIAA1279	KIAA1279 [Source:HGNC Symbol;Acc:23419]
ENSG00000179271	-0.11298722653925	-1.08146518826925	1.64666871754125	-1.55278342175576	0.161088953651274	0.409849167544093	-5.89225738248708	GADD45GIP1	growth arrest and DNA-damage-inducible, gamma interacting protein 1 [Source:HGNC Symbol;Acc:29996]
ENSG00000230061	-0.191355576503595	-1.14183609719585	1.78692965929375	-1.55268581235265	0.161112001235462	0.409853108026801	-5.89238634781661	AP001065.2	
ENSG00000251562	0.182592995229836	1.13492187939031	8.07044726267027	1.55247379813406	0.16116207248284	0.409925783830936	-5.89266645488391	MALAT1	metastasis associated lung adenocarcinoma transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:29665]
ENSG00000224514	-0.133536693667577	-1.09697959755173	1.02536816657944	-1.55221145508649	0.161224049454444	0.409940880775108	-5.89301302775261	AC093611.1	
ENSG00000128203	0.169918977040605	1.12499530223812	1.98405948658516	1.55212698268982	0.161244010166682	0.409940880775108	-5.89312461508513	ASPHD2	aspartate beta-hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:30437]
ENSG00000090971	0.17016526575395	1.12518737144833	5.52905813253993	1.55206631283303	0.161258347758564	0.409940880775108	-5.89320475753559	NAT14	N-acetyltransferase 14 (GCN5-related, putative) [Source:HGNC Symbol;Acc:28918]
ENSG00000156795	-0.125925562045122	-1.09120757315609	8.75769487925101	-1.55199216595113	0.161275871836374	0.409940880775108	-5.89330270041079	WDYHV1	WDYHV motif containing 1 [Source:HGNC Symbol;Acc:25490]
ENSG00000100852	0.129380983303115	1.09382427373028	5.97386462883548	1.55194125436009	0.161287905424968	0.409940880775108	-5.89336994969024	ARHGAP5	Rho GTPase activating protein 5 [Source:HGNC Symbol;Acc:675]
ENSG00000138182	-0.128460371575025	-1.09312650586837	3.85068867287449	-1.55190265987247	0.161297028257138	0.409940880775108	-5.89342092851398	KIF20B	kinesin family member 20B [Source:HGNC Symbol;Acc:7212]
ENSG00000165119	-0.118138726373251	-1.08533373016207	11.025621896432	-1.55155221407052	0.161379886917628	0.410009426825671	-5.89388379678973	HNRNPK	heterogeneous nuclear ribonucleoprotein K [Source:HGNC Symbol;Acc:5044]
ENSG00000233452	-0.164149728198115	-1.12050549834213	1.50949922461827	-1.55140176772134	0.161415470011648	0.410009426825671	-5.89408248961099	RP11-497D6.4	
ENSG00000100483	-0.174731577915676	-1.12875437373185	7.40483704990404	-1.55140134011443	0.161415571158053	0.410009426825671	-5.89408305433257	C14orf138	Uncharacterized protein C14orf138  [Source:UniProtKB/Swiss-Prot;Acc:Q9H867]
ENSG00000131263	-0.18849223774924	-1.13957212516846	4.13587202166603	-1.55136311245825	0.161424613784534	0.410009426825671	-5.89413353958789	RLIM	ring finger protein, LIM domain interacting [Source:HGNC Symbol;Acc:13429]
ENSG00000211598	-0.278118396271725	-1.21261232927274	1.66641618415832	-1.55133386002355	0.161431533663108	0.410009426825671	-5.89417217130821	IGKV4-1	immunoglobulin kappa variable 4-1 [Source:HGNC Symbol;Acc:5834]
ENSG00000231175	0.18032376775101	1.13313815415913	1.27991974669444	1.55059195989179	0.161607125829102	0.410400725563606	-5.89515182360684	RP11-463J7.2	
ENSG00000133275	-0.16668260116364	-1.12247444591689	4.56827767349571	-1.55035243321156	0.161663853847807	0.410490105188412	-5.895468058447	CSNK1G2	casein kinase 1, gamma 2 [Source:HGNC Symbol;Acc:2455]
ENSG00000113805	0.23862778726232	1.17986989974314	1.20964270397913	1.55014435924621	0.161713147499566	0.410507826332618	-5.89574274746869	CNTN3	contactin 3 (plasmacytoma associated) [Source:HGNC Symbol;Acc:2173]
ENSG00000079616	-0.143207487616124	-1.10435766386093	8.0397604105761	-1.55007430282339	0.161729747254926	0.410507826332618	-5.89583522824458	KIF22	kinesin family member 22 [Source:HGNC Symbol;Acc:6391]
ENSG00000139549	-0.13832660311054	-1.10062774570418	1.57836288337012	-1.55005031107749	0.161735432416298	0.410507826332618	-5.89586689901139	DHH	desert hedgehog [Source:HGNC Symbol;Acc:2865]
ENSG00000039319	0.14212137392257	1.10352657581901	3.3201016111156	1.54975128191648	0.161806306580989	0.410611180214881	-5.89626161704741	ZFYVE16	zinc finger, FYVE domain containing 16 [Source:HGNC Symbol;Acc:20756]
ENSG00000213809	-0.151368759805935	-1.11062267786054	1.80058389535371	-1.5496517564928	0.161829901786175	0.410611180214881	-5.89639298175793	KLRK1	killer cell lectin-like receptor subfamily K, member 1 [Source:HGNC Symbol;Acc:18788]
ENSG00000140612	0.111474661587451	1.08033194174813	11.5332347621082	1.54960592530551	0.161840768366272	0.410611180214881	-5.89645347338947	SEC11A	SEC11 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:31884]
ENSG00000120215	0.208249012489725	1.15528517222957	1.3443078013659	1.5490326283978	0.161976753207254	0.410876080891777	-5.89721007820393	MLANA	melan-A [Source:HGNC Symbol;Acc:7124]
ENSG00000120334	-0.124580178639835	-1.09019044327217	7.2875362626276	-1.54875152646852	0.162043467957593	0.410876080891777	-5.89758100791937	CENPL	centromere protein L [Source:HGNC Symbol;Acc:17879]
ENSG00000168002	-0.12555540308195	-1.09092763287833	10.5901424789856	-1.54874825014978	0.162044245683266	0.410876080891777	-5.89758533100065	POLR2G	polymerase (RNA) II (DNA directed) polypeptide G [Source:HGNC Symbol;Acc:9194]
ENSG00000116194	0.11285729766375	1.08136779607984	1.31812392949217	1.5487298090687	0.162048623251738	0.410876080891777	-5.89760966379928	ANGPTL1	angiopoietin-like 1 [Source:HGNC Symbol;Acc:489]
ENSG00000197846	0.143306603259925	1.10443353774823	9.18895490899503	1.548711623746	0.162052940213243	0.410876080891777	-5.89763365898139	HIST1H2BF	histone cluster 1, H2bf [Source:HGNC Symbol;Acc:4752]
ENSG00000137968	0.16463403741115	1.12088171245364	1.57236311208321	1.54837240365335	0.162133485865546	0.411025634912336	-5.89808122672119	SLC44A5	solute carrier family 44, member 5 [Source:HGNC Symbol;Acc:28524]
ENSG00000147224	0.116653258119603	1.08421679343899	8.34152521430611	1.54823405789449	0.162166345633548	0.411054276447009	-5.89826374591078	PRPS1	phosphoribosyl pyrophosphate synthetase 1 [Source:HGNC Symbol;Acc:9462]
ENSG00000138379	0.12110118821964	1.08756466814854	1.4634514410707	1.54811174819337	0.162195401573139	0.411073269820569	-5.89842510176881	MSTN	myostatin [Source:HGNC Symbol;Acc:4223]
ENSG00000245910	-0.131862902743901	-1.09570763796305	10.7845397936105	-1.5476340211664	0.162308935939767	0.411306334541502	-5.8990552754122	SNHG6	small nucleolar RNA host gene 6 (non-protein coding) [Source:HGNC Symbol;Acc:32965]
ENSG00000171161	0.143527384510325	1.1046025664544	2.36416049557766	1.5474644727127	0.16234924739754	0.411353808132204	-5.89927890404602	ZNF672	zinc finger protein 672 [Source:HGNC Symbol;Acc:26179]
ENSG00000164604	-0.22414192805375	-1.16808230142889	1.42417835172446	-1.5472288065149	0.162405293977256	0.411441132808293	-5.89958971873271	GPR85	G protein-coupled receptor 85 [Source:HGNC Symbol;Acc:4536]
ENSG00000153993	-0.140649709100935	-1.10240146402415	1.48347365234062	-1.54699294199556	0.162461405330903	0.411528598356144	-5.89990077051855	SEMA3D	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D [Source:HGNC Symbol;Acc:10726]
ENSG00000123143	0.301449078135389	1.23238162610244	6.19605019091225	1.54686970055602	0.162490731051686	0.411548199384795	-5.90006328827834	PKN1	protein kinase N1 [Source:HGNC Symbol;Acc:9405]
ENSG00000124140	0.164506659725105	1.12078275251264	2.43385837814642	1.54633746034442	0.162617434688334	0.411814396240487	-5.90076507352504	SLC12A5	solute carrier family 12 (potassium/chloride transporter), member 5 [Source:HGNC Symbol;Acc:13818]
ENSG00000152670	-0.159856708355481	-1.11717617216709	1.12768546434813	-1.54611073686818	0.162671435119216	0.411896432343305	-5.90106398184343	DDX4	DEAD (Asp-Glu-Ala-Asp) box polypeptide 4 [Source:HGNC Symbol;Acc:18700]
ENSG00000144451	-0.163464859591685	-1.11997370409705	1.49520293142205	-1.54560299898708	0.162792425972215	0.412061881298115	-5.90173329255722	SPAG16	sperm associated antigen 16 [Source:HGNC Symbol;Acc:23225]
ENSG00000109686	0.173143864892424	1.12751284160668	3.94445143796941	1.5455142818881	0.16281357510841	0.412061881298115	-5.90185022963568	SH3D19	SH3 domain containing 19 [Source:HGNC Symbol;Acc:30418]
ENSG00000186364	-0.233563013281994	-1.17573507076987	2.84920904083931	-1.5453582339431	0.162850781201792	0.412061881298115	-5.90205590637752	NUDT17	nudix (nucleoside diphosphate linked moiety X)-type motif 17 [Source:HGNC Symbol;Acc:26618]
ENSG00000175315	-0.22940343965148	-1.17235007739922	2.71942850454942	-1.54517212959198	0.162895163664049	0.412061881298115	-5.90230118449337	CST6	cystatin E/M [Source:HGNC Symbol;Acc:2478]
ENSG00000215644	0.141774193128535	1.10326104698106	2.03069541613279	1.54499425013659	0.16293759491194	0.412061881298115	-5.90253560824745	GCGR	glucagon receptor [Source:HGNC Symbol;Acc:4192]
ENSG00000227285	0.29665979506009	1.22829729893256	1.68205358949717	1.54497792835534	0.162941488801808	0.412061881298115	-5.90255711769539	RP3-327A19.5	
ENSG00000151623	0.16847427082604	1.12386930252694	1.43772179131528	1.54485523711805	0.162970761975705	0.412061881298115	-5.90271880099064	NR3C2	nuclear receptor subfamily 3, group C, member 2 [Source:HGNC Symbol;Acc:7979]
ENSG00000082068	0.252355962542864	1.19115071100585	5.78773693206653	1.54468404621384	0.163011614776863	0.412061881298115	-5.90294438635785	WDR70	WD repeat domain 70 [Source:HGNC Symbol;Acc:25495]
ENSG00000142444	-0.145340531140461	-1.10599167879804	6.15126919986388	-1.54465158060056	0.163019363383037	0.412061881298115	-5.90298716618658	C19orf52	Uncharacterized protein C19orf52  [Source:UniProtKB/Swiss-Prot;Acc:Q9BSF4]
ENSG00000131149	-0.139522397036249	-1.10154039150127	10.2479941437156	-1.54464840445058	0.163020121456463	0.412061881298115	-5.90299135136368	KIAA0182	KIAA0182 [Source:HGNC Symbol;Acc:28979]
ENSG00000231304	0.188022309215804	1.13920099320025	1.68452103226692	1.54456240453779	0.163040648860904	0.412061881298115	-5.90310467078904	AC107622.1	
ENSG00000246541	-0.154136932101475	-1.11275573178163	1.79438747636314	-1.54451137437316	0.163052830411543	0.412061881298115	-5.90317191011566	RP11-363G15.2	
ENSG00000023287	0.13503155260278	1.09811682999579	7.66933594103644	1.54427835588088	0.163108465403707	0.412061881298115	-5.90347892972169	RB1CC1	RB1-inducible coiled-coil 1 [Source:HGNC Symbol;Acc:15574]
ENSG00000213468	0.24872343760189	1.18815531569598	1.64606956790183	1.54427245805922	0.163109873778609	0.412061881298115	-5.90348670023977	RP11-453F18__B.1	
ENSG00000135052	0.145972802810416	1.10647649398222	7.47738637406285	1.54426681966398	0.163111220213906	0.412061881298115	-5.90349412894311	GOLM1	golgi membrane protein 1 [Source:HGNC Symbol;Acc:15451]
ENSG00000005893	0.112484166270196	1.08108815271298	9.11499184729852	1.54418063679227	0.163131801734165	0.412061881298115	-5.90360767492715	LAMP2	lysosomal-associated membrane protein 2 [Source:HGNC Symbol;Acc:6501]
ENSG00000161692	-0.1715582130295	-1.12627428415221	1.72172679605133	-1.54416216533984	0.163136213249144	0.412061881298115	-5.90363201064978	DBF4B	DBF4 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:17883]
ENSG00000149260	0.18151656753448	1.13407540410132	2.0867096543817	1.54414528930121	0.163140243828079	0.412061881298115	-5.90365424431895	CAPN5	calpain 5 [Source:HGNC Symbol;Acc:1482]
ENSG00000105261	-0.1344910202759	-1.09770547732123	1.54970837442494	-1.5440693735098	0.163158376251011	0.412061881298115	-5.90375425951678	AD001527.1	Putative transcription factor Ovo-like 2-like  [Source:UniProtKB/Swiss-Prot;Acc:O00110]
ENSG00000178597	0.19124900081834	1.14175174986928	2.21671171347096	1.54402460700551	0.163169069550959	0.412061881298115	-5.90381323591863	PSAPL1	prosaposin-like 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:33131]
ENSG00000108953	0.175877210694201	1.12965106467767	10.1140298980606	1.54389594671053	0.163199805964397	0.412084914027186	-5.90398273096393	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide [Source:HGNC Symbol;Acc:12851]
ENSG00000163156	-0.153669142556639	-1.1123949825584	8.28986515838534	-1.54370925357288	0.163244415536915	0.412115609476788	-5.90422866455847	SCNM1	sodium channel modifier 1 [Source:HGNC Symbol;Acc:23136]
ENSG00000232560	0.231690436529525	1.1742099903653	1.8460069261079	1.54366413802959	0.163255197375614	0.412115609476788	-5.90428809361178	C21orf37	Putative uncharacterized protein C21orf37  [Source:UniProtKB/Swiss-Prot;Acc:A6NIU2]
